feature,importance
"Cuisines_Cafe, Burger, Fast Food, Beverages",0.0
"Cuisines_Pizza, Burger, Rolls, Sandwich",0.0
"Cuisines_North Indian, Japanese",0.0
"Cuisines_American, Tex-Mex, Burger, BBQ, Mexican",0.0
"Cuisines_Asian, Japanese, Chinese, Thai, Malaysian, Sushi, Vietnamese",0.0
"Cuisines_North Indian, Biryani, Wraps, Desserts",0.0
"Cuisines_Chettinad, South Indian",0.0
"Cuisines_Beverages, Salad, Desserts, Juices",0.0
"Cuisines_South Indian, Juices",0.0
"Cuisines_Chinese, Asian, Sushi",0.0
"Cuisines_Cafe, American, Asian, North Indian",0.0
"Cuisines_Arabian, North Indian, Chinese",0.0
"Cuisines_Continental, Fast Food, American",0.0
"Cuisines_American, Fast Food, Burger",0.0
"Cuisines_Chinese, Asian, Thai, Momos",0.0
"Cuisines_North Indian, Chinese, Biryani, Fast Food",0.0
"Cuisines_North Indian, Chinese, Desserts",0.0
"Cuisines_Cafe, Continental, Salad, Bakery, Italian",0.0
"Cuisines_North Indian, Continental, Chinese",0.0
"Cuisines_Beverages, Chinese, Fast Food, Bakery",0.0
"Cuisines_Healthy Food, Thai, Asian, Sandwich",0.0
"Cuisines_Cafe, Pizza, Beverages",0.0
"Cuisines_Cafe, Salad",0.0
"Cuisines_Cafe, Continental, American",0.0
"Cuisines_North Indian, BBQ",0.0
"Cuisines_Mithai, Pizza",0.0
"Cuisines_Mithai, Cafe, Street Food",0.0
"Cuisines_Continental, Chinese, Fast Food",0.0
"Cuisines_South Indian, Kerala, Beverages",0.0
"Cuisines_Bakery, Mithai, Fast Food",0.0
Cuisines_Tea,0.0
"Cuisines_North Indian, Modern Indian",0.0
"Cuisines_Beverages, Tea, Continental, Mexican, Italian, North Indian, Fast Food, Cafe",0.0
"Cuisines_Burger, Continental, Italian, Beverages",0.0
"Cuisines_North Indian, Fast Food, Italian",0.0
"Cuisines_Continental, North Indian, Chinese",0.0
"Cuisines_Sandwich, Burger, Fast Food",0.0
"Cuisines_North Indian, Burger, Fast Food, Beverages",0.0
"Cuisines_Desserts, Paan",0.0
"Cuisines_Thai, Chinese",0.0
"Cuisines_Street Food, Juices, Desserts",0.0
"Cuisines_North Indian, Chinese, Continental, Thai",0.0
"Cuisines_Healthy Food, North Indian, Kebab",0.0
"Cuisines_North Indian, Chinese, Fast Food, Beverages",0.0
"Cuisines_North Indian, Chinese, Kebab",0.0
"Cuisines_Continental, Steak, Salad",0.0
"Cuisines_Hyderabadi, North Indian, Chinese, Beverages",0.0
"Cuisines_Healthy Food, Salad, Italian, Chinese",0.0
"Cuisines_Continental, Healthy Food",0.0
"Cuisines_Fast Food, Mughlai, Chinese",0.0
"Cuisines_North Indian, Biryani, Bengali, Chinese, Rolls",0.0
"Cuisines_North Indian, Chinese, Pizza, BBQ",0.0
"Cuisines_Chinese, North Indian, South Indian, Mughlai",0.0
"Cuisines_Fast Food, Tea",0.0
"Cuisines_Fast Food, Raw Meats",0.0
"Cuisines_Desserts, Beverages, Cafe, Ice Cream, Healthy Food",0.0
"Cuisines_North Indian, South Indian, Continental, Mediterranean, Lebanese, Desserts, Beverages",0.0
"Cuisines_Biryani, Andhra, North Indian, Seafood",0.0
"Cuisines_North Indian, Fast Food, South Indian, Biryani, Sandwich, Juices, Rolls, Healthy Food",0.0
"Cuisines_North Indian, Mughlai, Rajasthani, Chinese, Bakery",0.0
"Cuisines_Cafe, Burger, Italian",0.0
"Cuisines_Andhra, Biryani, South Indian",0.0
"Cuisines_Chinese, North Indian, Desserts",0.0
"Cuisines_Bakery, Cafe, Desserts",0.0
"Cuisines_Fast Food, Bakery, Desserts",0.0
"Cuisines_Bar Food, North Indian, Chinese",0.0
"Cuisines_Bakery, Pizza, Beverages",0.0
Location_Mumbai Central,0.0
"Cuisines_North Indian, Fast Food, Momos",0.0
"Cuisines_North Indian, Fast Food, Burger, Momos",0.0
"Cuisines_Street Food, South Indian, North Indian",0.0
"Cuisines_Fast Food, Desserts, BBQ, Momos, North Indian",0.0
"Cuisines_South Indian, North Indian, Chinese, Street Food, Juices",0.0
"Cuisines_Arabian, North Indian, Chinese, Kerala",0.0
"Cuisines_Chinese, Continental, North Indian, Kebab, Seafood, Italian, Desserts",0.0
"Cuisines_Finger Food, Bar Food, Italian, North Indian, Asian, Continental",0.0
"Cuisines_North Indian, Bengali, Chinese, South Indian",0.0
"Cuisines_Mithai, Bengali, Street Food, Fast Food",0.0
"Cuisines_Bengali, Seafood, North Indian, Biryani, Odia",0.0
"Cuisines_Desserts, Street Food, Sandwich, Beverages",0.0
"Cuisines_Cafe, Italian, Chinese, Beverages",0.0
"Cuisines_Cafe, Street Food, Fast Food",0.0
"Cuisines_North Indian, Beverages, Desserts",0.0
"Cuisines_Burger, Sandwich, Fast Food, Beverages",0.0
"Cuisines_Bubble Tea, Desserts",0.0
"Cuisines_Chinese, Rolls, Burger, South Indian, Street Food",0.0
"Cuisines_Bengali, Mughlai, Awadhi, North Indian, South Indian, Chinese, Biryani",0.0
"Cuisines_North Indian, Continental, South Indian, Chinese",0.0
"Cuisines_Arabian, Mithai",0.0
"Cuisines_Sushi, Japanese, Healthy Food, Chinese",0.0
"Cuisines_North Indian, Italian, Pizza, Seafood, Desserts",0.0
"Cuisines_American, North Indian, Italian, Mexican",0.0
"Cuisines_Cafe, Pizza, Fast Food, Beverages",0.0
"Cuisines_Iranian, Fast Food",0.0
"Cuisines_South Indian, Street Food, Pizza, Mughlai",0.0
"Cuisines_Korean, Japanese, Asian",0.0
"Cuisines_Mithai, Desserts, Fast Food",0.0
"Cuisines_Arabian, Rolls",0.0
"Cuisines_Mithai, Fast Food, South Indian, Chinese",0.0
"Cuisines_Pizza, Fast Food, Desserts",0.0
"Cuisines_Beverages, Fast Food, North Indian",0.0
"Cuisines_North Indian, Kerala, Biryani",0.0
"Cuisines_Bakery, Desserts, Cafe, Fast Food, Beverages",0.0
"Cuisines_Mithai, South Indian, Street Food, Chinese, Fast Food, North Indian",0.0
"Cuisines_Chinese, North Indian, South Indian, Desserts",0.0
"Cuisines_Italian, Seafood, Chinese, Fast Food",0.0
"Cuisines_Seafood, Maharashtrian, Konkan",0.0
"Cuisines_Desserts, Ice Cream, Juices",0.0
"Cuisines_Turkish, Healthy Food, Wraps",0.0
"Cuisines_Chinese, Fast Food, North Indian, South Indian",0.0
"Cuisines_South Indian, North Indian, Chinese, Desserts, Beverages",0.0
"Cuisines_Continental, Italian",0.0
"Cuisines_Momos, Fast Food, Chinese",0.0
"Cuisines_American, Italian, Mexican",0.0
"Cuisines_Desserts, Ice Cream, Bakery, Fast Food",0.0
"Cuisines_Chinese, North Indian, Street Food, Fast Food, Beverages",0.0
"Cuisines_Fast Food, Burger, Continental, Wraps, Beverages",0.0
"Cuisines_Street Food, Healthy Food",0.0
"Cuisines_Chinese, Seafood, Japanese, Thai",0.0
"Cuisines_Italian, South Indian, Ice Cream",0.0
"Cuisines_Cafe, Continental, Salad, Italian, Fast Food, Desserts, Beverages",0.0
"Cuisines_Salad, North Indian, Biryani, Desserts, Beverages, Wraps",0.0
"Cuisines_Italian, Mexican, Chinese",0.0
"Cuisines_North Indian, South Indian, Chinese, Fast Food, Street Food, Mithai",0.0
"Cuisines_North Indian, Street Food, Italian, Fast Food, Beverages",0.0
"Cuisines_Maharashtrian, Mithai",0.0
"Cuisines_Chinese, North Indian, Thai",0.0
"Cuisines_Chinese, Japanese, Italian, Seafood, Sushi",0.0
"Cuisines_Desserts, Sandwich",0.0
"Cuisines_Mishti, Desserts",0.0
"Cuisines_Burger, Desserts",0.0
"Cuisines_North Indian, Maharashtrian, Konkan",0.0
"Cuisines_Momos, Chinese, Tibetan, Thai",0.0
"Cuisines_Mughlai, Chinese, North Indian",0.0
"Cuisines_Cafe, Italian, Continental, North Indian",0.0
"Cuisines_South Indian, Fast Food, Beverages",0.0
"Cuisines_Bakery, North Indian, Fast Food, Beverages, Desserts",0.0
"Cuisines_North Indian, Beverages, Street Food",0.0
"Cuisines_South Indian, Chinese, Mangalorean",0.0
"Cuisines_North Indian, Chinese, Italian, Continental, Israeli, Fast Food",0.0
"Cuisines_Cafe, Continental, Italian, Modern Indian",0.0
"Cuisines_Salad, Italian, Burmese, Mexican",0.0
"Cuisines_Rolls, North Indian, Biryani",0.0
"Cuisines_Fast Food, Continental",0.0
"Cuisines_North Indian, Mughlai, Continental, Chinese",0.0
"Cuisines_Pizza, Italian, Continental, Fast Food",0.0
"Cuisines_Burger, Wraps, Desserts, Sandwich, Healthy Food",0.0
"Cuisines_North Indian, Healthy Food",0.0
"Cuisines_Kerala, Beverages",0.0
"Cuisines_Mithai, South Indian, North Indian, Chinese, Street Food",0.0
"Cuisines_Mexican, Fast Food, Healthy Food",0.0
"Cuisines_Fast Food, Rolls, Momos",0.0
"Cuisines_North Indian, Chinese, South Indian, Street Food",0.0
"Cuisines_Fast Food, Bengali, North Indian",0.0
"Cuisines_North Indian, Chinese, Fast Food, Seafood",0.0
"Cuisines_Cafe, Italian, Fast Food",0.0
"Cuisines_Cafe, Italian, Desserts",0.0
"Cuisines_Arabian, Afghan, Chinese, North Indian",0.0
"Cuisines_North Indian, South Indian, Chinese, Continental",0.0
"Cuisines_Wraps, Burger, North Indian, Biryani",0.0
"Cuisines_Continental, Chinese",0.0
"Cuisines_Mediterranean, Lebanese, Rolls, Biryani",0.0
"Cuisines_Chinese, Thai, Malaysian, Indonesian, Momos",0.0
Cuisines_Afghan,0.0
"Cuisines_Fast Food, Street Food, Desserts, Beverages",0.0
"Cuisines_South Indian, North Indian, Chinese, Seafood",0.0
"Cuisines_Biryani, Chinese, Kebab",0.0
"Cuisines_Arabian, North Indian, Chinese, Fast Food",0.0
"Cuisines_North Indian, Italian, Afghan, Turkish, Arabian",0.0
"Cuisines_North Indian, Chinese, Continental, Salad",0.0
"Cuisines_Bakery, Continental, Pizza, Desserts",0.0
"Cuisines_Fast Food, Beverages, Juices",0.0
"Cuisines_Parsi, Street Food, Beverages",0.0
"Cuisines_North Indian, Chinese, Bihari",0.0
"Cuisines_Mughlai, Biryani, Kebab",0.0
"Cuisines_Fast Food, Biryani, North Indian, Rolls",0.0
"Cuisines_Gujarati, North Indian",0.0
"Cuisines_North Indian, Kerala",0.0
"Cuisines_Mithai, South Indian, Street Food",0.0
"Cuisines_Finger Food, North Indian, Seafood, Mangalorean, Chinese",0.0
"Cuisines_North Indian, Chinese, Biryani, Rolls",0.0
"Cuisines_Chinese, Sandwich",0.0
"Cuisines_Mithai, Fast Food, Chinese, North Indian, South Indian",0.0
"Cuisines_Cafe, South Indian",0.0
"Cuisines_Chinese, North Indian, Seafood",0.0
"Cuisines_Continental, Andhra, North Indian, Pizza, Chinese, Desserts, Beverages",0.0
"Cuisines_Street Food, Ice Cream",0.0
"Cuisines_Continental, Sandwich, Burger",0.0
"Cuisines_North Indian, Mughlai, Salad",0.0
"Cuisines_American, Fast Food, Pizza, Burger",0.0
"Cuisines_Beverages, South Indian, Fast Food",0.0
Cuisines_Rajasthani,0.0
"Cuisines_South Indian, North Indian, Continental, Chinese",0.0
"Cuisines_North Indian, South Indian, Thai",0.0
"Cuisines_Mithai, Bakery",0.0
"Cuisines_Street Food, Gujarati",0.0
"Cuisines_South Indian, Fast Food, North Indian, Chinese, Beverages",0.0
"Cuisines_North Indian, Chinese, Seafood, South Indian",0.0
"Cuisines_Fast Food, Arabian",0.0
"Cuisines_Asian, Thai, Chinese, Momos",0.0
"Cuisines_Cafe, North Indian, Continental, Italian, Chinese",0.0
"Cuisines_Street Food, Fast Food, North Indian, Chinese",0.0
"Cuisines_Rolls, Fast Food, Chinese, North Indian",0.0
"Cuisines_Continental, South Indian",0.0
"Cuisines_Asian, Modern Indian, Continental, Cafe",0.0
"Cuisines_Kebab, Fast Food, Beverages, Biryani, Burmese, Coffee, Modern Indian",0.0
"Cuisines_North Indian, Chinese, Mughlai, Pizza, Fast Food, Street Food, Desserts",0.0
"Cuisines_South Indian, Kerala",0.0
"Cuisines_North Indian, Desserts",0.0
"Cuisines_Asian, Japanese, Vietnamese, Korean, Chinese, Thai",0.0
"Cuisines_Ice Cream, Sandwich, Bubble Tea",0.0
"Cuisines_North Indian, Continental, Chinese, Thai",0.0
"Cuisines_Healthy Food, American, Salad",0.0
"Cuisines_Biryani, South Indian, Andhra",0.0
"Cuisines_Chinese, Fast Food, Biryani",0.0
"Cuisines_Chettinad, South Indian, Chinese, Seafood, Rolls, North Indian",0.0
"Cuisines_Cafe, North Indian, Chinese, Bakery",0.0
"Cuisines_Desserts, Sandwich, Pizza, Burger",0.0
"Cuisines_Fast Food, Lebanese, Chinese",0.0
"Cuisines_North Indian, Mughlai, Asian",0.0
"Cuisines_Sandwich, Burger, Fast Food, Rolls, Beverages",0.0
"Cuisines_Momos, Chinese",0.0
"Cuisines_Burger, Pizza, Sandwich",0.0
"Cuisines_Continental, American, Italian, Salad, North Indian, Desserts, Beverages",0.0
"Cuisines_Chinese, North Indian, Mughlai, Continental, Beverages",0.0
"Cuisines_Cafe, Fast Food, Beverages, Desserts",0.0
"Cuisines_North Indian, Chinese, Mughlai, Rolls",0.0
"Cuisines_North Indian, Asian, Biryani, Mughlai, Desserts, Kashmiri",0.0
"Cuisines_North Indian, South Indian, Chinese, Burger, Desserts",0.0
"Cuisines_Cafe, Healthy Food, Sandwich, North Indian, Wraps, Salad, Street Food, Beverages",0.0
"Cuisines_Mithai, North Indian, South Indian, Fast Food",0.0
"Cuisines_North Indian, Chinese, Arabian, Biryani, Fast Food",0.0
"Cuisines_Healthy Food, American, Desserts",0.0
"Cuisines_Healthy Food, Fast Food, Salad",0.0
"Cuisines_Italian, Chinese, Sandwich, Burger, Rolls, Momos, Pizza, Beverages",0.0
"Cuisines_Continental, Mexican, Italian",0.0
"Cuisines_Cafe, Continental, Beverages",0.0
"Cuisines_Burger, Rolls",0.0
"Cuisines_Fast Food, Pizza, Italian, Desserts, Beverages",0.0
"Cuisines_North Indian, South Indian, Bihari, Salad",0.0
"Cuisines_Bengali, Biryani, Chinese",0.0
"Cuisines_Thai, Chinese, Japanese, Momos, Salad, Vietnamese, Malaysian",0.0
"Cuisines_North Indian, Gujarati, Rajasthani",0.0
"Cuisines_North Indian, Street Food, Chinese, Fast Food, Beverages",0.0
"Cuisines_Fast Food, Chinese, Rolls",0.0
"Cuisines_South Indian, Street Food, Chinese, Fast Food",0.0
"Cuisines_Cafe, Chinese, Continental",0.0
"Cuisines_Chinese, Thai, North Indian, Mughlai",0.0
"Cuisines_Asian, Chinese, Fast Food",0.0
"Cuisines_Japanese, Seafood, Sushi, Poké",0.0
"Cuisines_Burger, Sandwich",0.0
"Cuisines_North Indian, Biryani, Chinese, Beverages",0.0
"Cuisines_Kerala, Chinese, South Indian",0.0
"Cuisines_Chinese, Street Food, Rolls",0.0
"Cuisines_Chinese, Continental, North Indian",0.0
"Cuisines_Momos, Street Food, Fast Food, Tibetan, Chinese",0.0
"Cuisines_Chinese, Fast Food, Rolls",0.0
"Cuisines_Mughlai, Rolls",0.0
"Cuisines_Pizza, Continental, Italian, Fast Food",0.0
"Cuisines_South Indian, North Indian, Mangalorean, Seafood",0.0
"Cuisines_Biryani, Kebab, Rolls, Mughlai",0.0
"Cuisines_Bakery, Chinese, Fast Food",0.0
"Cuisines_Raw Meats, Mughlai, Kebab",0.0
"Cuisines_Sandwich, Desserts",0.0
"Cuisines_Chinese, Mughlai, Seafood",0.0
"Cuisines_North Indian, European, Asian, Kebab, Afghan",0.0
"Cuisines_Street Food, Burger, Beverages, Fast Food, Sandwich, Finger Food",0.0
"Cuisines_Biryani, Kebab, Mughlai",0.0
"Cuisines_European, Chinese, North Indian, Italian",0.0
"Cuisines_Asian, Continental, Sushi",0.0
"Cuisines_Seafood, North Indian, Mangalorean, Chinese",0.0
"Cuisines_Chinese, Fast Food, South Indian, Bihari, Paan, Beverages",0.0
"Cuisines_Chinese, Odia, Bengali, North Indian",0.0
"Cuisines_North Indian, Pizza, Burger, Chinese, South Indian",0.0
"Cuisines_South Indian, North Indian, Chinese, Sandwich, Continental, Desserts, Beverages",0.0
"Cuisines_North Indian, Continental, Biryani, Chinese, Fast Food, Beverages",0.0
"Cuisines_Andhra, Biryani, Chinese, Hyderabadi, North Indian, South Indian",0.0
"Cuisines_Mughlai, Kebab, Biryani, North Indian",0.0
Cuisines_Coffee,0.0
"Cuisines_Bakery, Ice Cream, Fast Food",0.0
"Cuisines_North Indian, Rolls, Chinese, Biryani",0.0
"Cuisines_Chinese, Rolls, Fast Food, Healthy Food",0.0
"Cuisines_Fast Food, Kebab, German",0.0
"Cuisines_Italian, Pizza, Fast Food",0.0
"Cuisines_Bakery, Cafe, Italian, Desserts",0.0
"Cuisines_North Indian, Chinese, Biryani, Andhra",0.0
"Cuisines_Bengali, Seafood",0.0
"Cuisines_Chinese, Desserts",0.0
"Cuisines_Biryani, Hyderabadi, North Indian, Chinese",0.0
"Cuisines_Mughlai, North Indian, Chinese, Biryani",0.0
"Cuisines_North Indian, Mughlai, Chinese, Biryani",0.0
"Cuisines_North Indian, Chinese, South Indian, Italian, Beverages, Desserts",0.0
"Cuisines_Beverages, Fast Food, Tea",0.0
Cuisines_Bihari,0.0
"Cuisines_Fast Food, Wraps",0.0
"Cuisines_North Indian, Chinese, Ice Cream",0.0
"Cuisines_Kerala, North Indian, Chinese, South Indian",0.0
"Cuisines_Desserts, Middle Eastern, Turkish",0.0
"Cuisines_Healthy Food, Juices",0.0
"Cuisines_North Indian, Bengali",0.0
"Cuisines_Beverages, Ice Cream, Sandwich, Desserts",0.0
"Cuisines_Juices, Beverages, Healthy Food",0.0
"Cuisines_Lebanese, Fast Food, Beverages",0.0
"Cuisines_Fast Food, Burger, Desserts",0.0
"Cuisines_Beverages, Tea, Coffee, North Indian",0.0
"Cuisines_Fast Food, Chinese, Street Food",0.0
"Cuisines_Coffee, Beverages",0.0
"Cuisines_North Indian, Chinese, Thai, Mughlai",0.0
"Cuisines_North Indian, Continental, South Indian",0.0
"Cuisines_Healthy Food, Italian, Salad",0.0
"Cuisines_North Indian, Chinese, South Indian, Biryani",0.0
"Cuisines_Street Food, Fast Food, Ice Cream",0.0
"Cuisines_Arabian, Middle Eastern, Turkish, Lebanese, Mediterranean",0.0
"Cuisines_North Indian, Street Food, Beverages, Desserts",0.0
"Cuisines_European, Salad, Bar Food, Finger Food, Beverages, Tea, Coffee",0.0
"Cuisines_European, Italian, American, Salad, Desserts",0.0
"Cuisines_North Indian, Bar Food, Italian",0.0
"Cuisines_North Indian, Chinese, Thai, Greek, Italian",0.0
"Cuisines_Modern Indian, North Indian, Awadhi",0.0
"Cuisines_Fast Food, Modern Indian, North Indian, Desserts",0.0
"Cuisines_Bakery, Mithai, Street Food",0.0
"Cuisines_Chinese, Momos, Fast Food",0.0
"Cuisines_Seafood, Chinese, North Indian",0.0
"Cuisines_Rolls, North Indian, Afghan",0.0
"Cuisines_European, Healthy Food, Italian, American, Desserts, Salad",0.0
"Cuisines_Cafe, Pizza, Chinese",0.0
"Cuisines_Fast Food, Chinese, South Indian, Rolls",0.0
"Cuisines_North Indian, Fast Food, Japanese, Israeli",0.0
"Cuisines_South Indian, Biryani",0.0
"Cuisines_Bakery, Desserts, Ice Cream, Fast Food",0.0
"Cuisines_Kerala, Andhra, Seafood, South Indian",0.0
"Cuisines_Rolls, Kebab, Beverages",0.0
"Cuisines_Finger Food, Asian, European, Italian",0.0
"Cuisines_North Indian, Awadhi",0.0
"Cuisines_Chinese, Tibetan, North Indian, Momos",0.0
"Cuisines_North Indian, Cafe, Mexican",0.0
"Cuisines_Japanese, Asian",0.0
"Cuisines_European, Mediterranean, Healthy Food",0.0
"Cuisines_Fast Food, Chinese, Burger, Sandwich, Wraps, Beverages, Desserts",0.0
"Cuisines_North Indian, Chinese, Fast Food, Rolls, Juices",0.0
"Cuisines_Lebanese, Mediterranean",0.0
"Cuisines_Mughlai, Arabian, North Indian",0.0
"Cuisines_North Indian, Mughlai, Salad, Kebab",0.0
"Cuisines_Pizza, Biryani",0.0
"Cuisines_Fast Food, Street Food, Pizza, Momos, Beverages",0.0
"Cuisines_Arabian, North Indian, Rolls",0.0
"Cuisines_Mexican, Italian, Continental, Desserts, Beverages",0.0
"Cuisines_North Indian, Rajasthani, Street Food",0.0
"Cuisines_Chinese, North Indian, Seafood, Mughlai",0.0
"Cuisines_Lucknowi, North Indian",0.0
"Cuisines_North Indian, Mughlai, Fast Food",0.0
"Cuisines_Healthy Food, North Indian, Thai",0.0
"Cuisines_Asian, Thai",0.0
"Cuisines_North Indian, Mughlai, Biryani, Bengali",0.0
"Cuisines_North Indian, Rajasthani, Gujarati, Fast Food, Street Food, Healthy Food",0.0
"Cuisines_Chinese, Tibetan, Momos",0.0
"Cuisines_Chinese, Thai, Asian, Japanese",0.0
"Cuisines_Burger, American",0.0
"Cuisines_Italian, European, North Indian",0.0
"Cuisines_Biryani, Fast Food, North Indian",0.0
"Cuisines_Biryani, Chinese, BBQ",0.0
"Cuisines_Chinese, Continental, North Indian, Burger, Pizza, Seafood",0.0
"Cuisines_Modern Indian, North Indian, Pizza, Continental, Beverages",0.0
"Cuisines_North Indian, South Indian, Chinese, Biryani",0.0
"Cuisines_North Indian, South Indian, Kerala",0.0
"Cuisines_North Indian, Bihari, Rajasthani",0.0
"Cuisines_North Indian, Hyderabadi, Andhra, Chinese",0.0
"Cuisines_North Indian, Street Food, South Indian, Chinese, Mithai",0.0
"Cuisines_Mughlai, Kebab, Chinese, North Indian, Arabian, BBQ, Biryani, Fast Food",0.0
"Cuisines_Mexican, American, Burger, Continental, Desserts, Finger Food, Street Food",0.0
"Cuisines_Fast Food, Healthy Food, Salad",0.0
"Cuisines_Italian, Fast Food, Mexican, Chinese",0.0
"Cuisines_Pizza, Italian, Desserts, Burger, American",0.0
"Cuisines_Pizza, Fast Food, Chinese",0.0
"Cuisines_Chinese, North Indian, Italian, Fast Food, Beverages",0.0
"Cuisines_Cafe, Continental, Italian, Burger",0.0
"Cuisines_Cafe, Continental, Fast Food, Healthy Food",0.0
"Cuisines_Fast Food, Chinese, Continental",0.0
"Cuisines_Street Food, Mithai, North Indian, Fast Food, Desserts",0.0
"Cuisines_Fast Food, Salad, Beverages",0.0
"Cuisines_Mithai, Street Food, North Indian",0.0
"Cuisines_North Indian, South Indian, Chinese, Desserts, Beverages",0.0
"Cuisines_South Indian, Chettinad, Chinese",0.0
"Cuisines_Modern Indian, Bar Food, North Indian, Continental",0.0
"Cuisines_Cafe, Beverages, Italian, Chinese",0.0
"Cuisines_Bakery, Desserts, Street Food",0.0
"Cuisines_North Indian, Chinese, Chettinad",0.0
"Cuisines_Bakery, Healthy Food, Fast Food",0.0
"Cuisines_Street Food, South Indian, Ice Cream, Beverages",0.0
"Cuisines_North Indian, Chinese, Fast Food, Rolls",0.0
"Cuisines_Japanese, Chinese, Thai",0.0
"Cuisines_Cafe, North Indian, Asian",0.0
"Cuisines_Bakery, Mithai",0.0
"Cuisines_Cafe, Chinese, North Indian",0.0
"Cuisines_North Indian, South Indian, BBQ, Chinese, Mangalorean",0.0
"Cuisines_Fast Food, South Indian, Chinese, Beverages",0.0
"Cuisines_Momos, North Indian, Rolls",0.0
"Cuisines_Chinese, Mithai",0.0
"Cuisines_Continental, Fast Food, North Indian, Mughlai",0.0
"Cuisines_South Indian, Chinese, Street Food, Mithai",0.0
"Cuisines_South Indian, North Indian, Chinese, Street Food, Fast Food",0.0
"Cuisines_South Indian, Malwani, Seafood",0.0
"Cuisines_Continental, Fast Food, North Indian, Chinese",0.0
"Cuisines_Bengali, Rolls, Biryani",0.0
"Cuisines_Kerala, North Indian",0.0
"Cuisines_Bengali, North Indian, Chinese, Biryani",0.0
"Cuisines_Kerala, Chinese, South Indian, North Indian",0.0
"Cuisines_Street Food, Fast Food, Beverages, Burger, Mithai, Desserts",0.0
"Cuisines_North Indian, Pizza",0.0
"Cuisines_Salad, Continental, Finger Food, North Indian, Italian, Maharashtrian",0.0
"Cuisines_Chinese, Mughlai, North Indian, Continental",0.0
"Cuisines_North Indian, Chinese, Momos, Biryani, Rolls",0.0
"Cuisines_Kebab, North Indian",0.0
"Cuisines_North Indian, Mughlai, Chinese, Kerala, Biryani, Beverages, Desserts",0.0
"Cuisines_Sandwich, Pizza, Finger Food, Burger, Wraps",0.0
"Cuisines_Fast Food, Italian, Pizza",0.0
"Cuisines_Biryani, Hyderabadi, Andhra, Fast Food, North Indian",0.0
"Cuisines_North Indian, Chinese, Italian, Rolls",0.0
"Cuisines_Tibetan, Nepalese, Momos",0.0
"Cuisines_North Indian, Chinese, Kebab, Seafood",0.0
"Cuisines_North Indian, Healthy Food, Beverages",0.0
"Cuisines_Andhra, Biryani, North Indian, Chinese",0.0
"Cuisines_Chinese, Desserts, North Indian",0.0
"Cuisines_Fast Food, Momos, North Indian",0.0
"Cuisines_Continental, Asian, Italian, North Indian, Finger Food, Fast Food",0.0
"Cuisines_North Indian, Gujarati, Fast Food",0.0
"Cuisines_Asian, Thai, Sushi",0.0
"Cuisines_Beverages, Desserts, Fast Food",0.0
"Cuisines_Beverages, Juices, Fast Food, Desserts",0.0
"Cuisines_Continental, North Indian, European, Finger Food",0.0
"Cuisines_Continental, Italian, Chinese",0.0
"Cuisines_Fast Food, Continental, Desserts",0.0
"Cuisines_Chinese, North Indian, BBQ",0.0
"Cuisines_Italian, Mexican, Salad, Juices",0.0
"Cuisines_Chinese, Japanese, North Indian, Continental",0.0
"Cuisines_North Indian, Chinese, Rolls, Biryani, Fast Food",0.0
"Cuisines_North Indian, Biryani, Hyderabadi, Mughlai",0.0
"Cuisines_Cafe, Chinese, Italian, Mexican",0.0
"Cuisines_Healthy Food, North Indian, South Indian",0.0
"Cuisines_Lucknowi, Mughlai, Rolls, Kebab",0.0
"Cuisines_North Indian, Mughlai, Chinese, Rolls, Lebanese, Arabian, Kebab",0.0
"Cuisines_Cafe, American, Fast Food, Beverages",0.0
"Cuisines_Italian, Asian, European",0.0
"Cuisines_Fast Food, Bakery, Beverages",0.0
"Cuisines_Cafe, Healthy Food, Italian, Salad, Sandwich, Sushi, Beverages",0.0
"Cuisines_Kebab, Biryani",0.0
"Cuisines_Healthy Food, Continental, Salad, Juices",0.0
"Cuisines_North Indian, Chinese, Mughlai, BBQ",0.0
"Cuisines_Asian, North Indian, American, Street Food, Healthy Food, Italian",0.0
"Cuisines_Fast Food, Beverages, Burger, Juices",0.0
"Cuisines_North Indian, Fast Food, Beverages, Momos",0.0
"Cuisines_Chinese, Hyderabadi, Bengali, North Indian",0.0
"Cuisines_Cafe, Fast Food, Continental",0.0
"Cuisines_North Indian, Chinese, Odia, Bengali, Beverages",0.0
"Cuisines_Cafe, North Indian, Chinese, Desserts",0.0
"Cuisines_Rolls, Fast Food, North Indian",0.0
"Cuisines_Cafe, Fast Food, Street Food",0.0
"Cuisines_Mediterranean, Continental",0.0
"Cuisines_Biryani, North Indian, Mughlai, Lucknowi",0.0
"Cuisines_South Indian, Continental",0.0
"Cuisines_Burger, Sandwich, Wraps, Rolls, Beverages",0.0
"Cuisines_North Indian, South Indian, Street Food, Fast Food",0.0
"Cuisines_Andhra, South Indian, Hyderabadi",0.0
"Cuisines_Rolls, Fast Food, Beverages",0.0
"Cuisines_Healthy Food, Chinese, North Indian",0.0
"Cuisines_Mithai, Street Food, Rajasthani, Mexican",0.0
"Cuisines_South Indian, Chinese, North Indian, Beverages",0.0
"Cuisines_Fast Food, Chinese, Pizza",0.0
"Cuisines_North Indian, Thai, Chinese, Continental",0.0
"Cuisines_Mithai, Street Food, North Indian, Bengali, Desserts, Beverages, Bakery, Fast Food",0.0
"Cuisines_Salad, Burger, Sandwich, Beverages",0.0
